fighters_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,fighter_name
601,0.377846,0.521738,0.0,1.0197371,0.7623296,0.0,0.12269188,0.8256588,0.7223456,0.7124953,0.7299977,0.0,0.5961657,0.44169518,0.82132506,0.0,0.75275326,0.5409149,0.34736574,0.155746,0.2319743,1.1035137,0.8892036,0.9486199,0.80610913,0.24201536,0.15659785,0.6322066,0.12173364,0.059682067,0.01479907,0.83396536,Shonie Carter
604,0.11628172,0.0,0.0,0.33077133,0.11300835,0.09386087,0.12430318,0.112778366,0.3680305,0.077944346,0.05347028,0.0,0.11851233,0.1363062,0.07992767,0.12376959,0.045970507,0.0,0.07248812,0.036984317,0.13587174,0.5232731,0.283369,0.289908,0.026801413,0.041538887,0.0027168812,0.0,0.019002534,0.064107314,0.0008239914,0.13068792,Antonio Carvalho
606,0.37250188,0.18682623,0.0,0.5818848,0.06611668,0.049539015,0.10135277,0.36145914,0.14770336,0.2954915,0.25241342,0.0,0.22461545,0.2097376,0.023864957,0.31670573,0.096861,0.16010962,0.073339336,0.038518537,0.0037678995,0.47083953,0.53480005,0.5716178,0.32242915,0.101722695,0.04598652,0.24962288,0.0,0.046157386,0.021465609,0.44073525,Shane Carwin
607,0.12646271,0.0634458,0.0036912623,0.37999344,0.16844554,0.062119078,0.054053504,0.19658042,0.29837677,0.19300227,0.101168044,0.0,0.32228592,0.12799148,0.1093682,0.20003133,0.070053555,0.085924804,0.11748659,0.12980768,0.09064696,0.46764645,0.23139751,0.30443916,0.11944509,0.13562013,0.06801941,0.06678382,0.15548468,0.0,0.06872053,0.23091073,Johnny Case
608,0.1326249,0.12202661,0.0,0.23916158,0.18490557,0.0,0.14539334,0.13417615,0.2171341,0.18719232,0.21907133,0.0,0.15186006,0.09771749,0.14590226,0.16187622,0.22306712,0.19698584,0.14663538,0.12105994,0.04150174,0.4891477,0.28315163,0.33884475,0.15631288,0.11335054,0.08535071,0.18417317,0.0467184,0.0,0.0,0.16641623,Kevin Casey
609,0.18398412,0.10518416,0.036951087,0.24098746,0.11004497,0.08467887,0.097898886,0.039503433,0.059580047,0.3875817,0.2739504,0.0,0.101024985,0.020122636,0.0114777945,0.4584813,0.11600224,0.15533887,0.032994725,0.05493957,0.08705742,0.07078247,0.09750274,0.16307594,0.1292169,0.075359575,0.13466887,0.25369537,0.008790505,0.120759204,0.01377455,0.13501148,Cortney Casey
614,0.23911273,0.035712097,0.14810741,0.053095084,0.078041896,0.48814481,0.16412692,0.00790008,0.0,0.3067513,0.13114862,0.0,0.20138553,0.017735587,0.0,0.21494487,0.073882654,0.06754988,0.0,0.0,0.09022254,0.0,0.0,0.104245715,0.047421962,0.05036572,0.26218054,0.06775395,0.0,0.07261698,0.1130154,0.102277994,John Castaneda
616,0.12949981,0.64250994,0.0,0.70316416,0.59322935,0.0,0.0,0.81557125,1.1677898,0.93047553,0.9885171,0.0,0.69840604,0.60479087,0.93484116,0.0,1.0820285,0.4603386,0.55073255,0.08522486,0.2616909,1.2079005,0.4257789,0.7462099,0.7258783,0.118037604,0.6594663,0.5359553,0.14027564,0.0,0.0,0.8742399,Gil Castillo
617,0.19533734,0.16560137,0.0,0.6253764,0.16112229,0.07758019,0.050477553,0.43149891,0.507232,0.54159814,0.27321774,0.0,0.34282598,0.24966277,0.24021421,0.1956384,0.20340946,0.2361488,0.15392692,0.088288,0.09972507,0.77632064,0.44252953,0.5494133,0.31103817,0.08749831,0.19375324,0.1550819,0.075047314,0.059534136,0.044439275,0.48279455,Danny Castillo
621,0.33714473,0.28809476,0.0,0.7780303,0.35824627,0.0,0.0,0.44402033,0.5920179,0.4361316,0.35612598,0.0,0.32776582,0.17948376,0.43888873,0.025907936,0.463153,0.36447358,0.10448399,0.051830504,0.029102292,0.83761346,0.60845864,0.5703881,0.5130932,0.055177126,0.19308868,0.3100334,0.036260094,0.027867489,0.025104843,0.5916221,Nick Catone
622,0.02182855,0.5296482,0.0,0.482987,0.56427026,0.03298542,0.04863298,0.0,0.5059494,0.8482537,0.68390477,0.0,0.0,0.0,0.6766143,0.0,0.7511675,0.54599655,0.0,0.0,0.0,0.71105874,0.06383025,0.07663699,0.6637558,0.0,0.46237066,0.33891723,0.0,0.0,0.10946314,0.11214489,Luke Caudillo
624,0.04495845,0.042368297,0.0,0.06693928,0.11281399,0.2175316,0.19318493,0.013045539,0.2026364,0.44939774,0.30180913,0.0,0.062268257,0.07520743,0.1012545,0.24464187,0.2469887,0.3256936,0.094448246,0.041616596,0.083737865,0.30125433,0.058707446,0.1036237,0.29323712,0.14092793,0.2248239,0.19530512,0.08332181,0.07224766,0.0,0.13016614,Rafael Cavalcante
625,0.16176262,0.07904382,0.2317645,0.14369264,0.09938936,0.3209172,0.07300374,0.0,0.0,0.5753601,0.13509932,0.0,0.31043303,0.07291202,0.0,0.04630196,0.00774882,0.07360585,0.0,0.0,0.041622233,0.0,0.0,0.17940441,0.032959566,0.02637272,0.18259795,0.09364928,0.0,0.073532805,0.017735079,0.1127563,Jacqueline Cavalcanti
627,0.36959872,0.22271907,0.025373429,0.80856794,0.08553419,0.15143403,0.0,0.5921363,0.25844267,0.41453633,0.32287046,0.0,0.36465564,0.26987,0.0,0.088808626,0.00804229,0.20494546,0.2177589,0.104807965,0.2900453,0.45221075,0.6187466,0.69908875,0.30502528,0.08337069,0.12009884,0.30364046,0.08991212,0.11946582,0.007953872,0.5545629,Magnus Cedenblad
628,0.15264425,0.117620975,0.0,0.10053925,0.45237643,0.01574561,0.41354853,0.0,0.3597692,0.54421234,0.60190916,0.0,0.0,0.0,0.4375016,0.057090398,0.6651739,0.51930845,0.0,0.0,0.0,0.56004614,0.080422625,0.09044434,0.3453017,0.012920772,0.36962298,0.23498803,0.0,0.027507685,0.0,0.029918294,Yosdenis Cedeno
629,0.21602231,0.12563111,0.021134255,0.32220972,0.04353237,0.27327356,0.13811503,0.1658964,0.1503666,0.26458916,0.19423848,0.0,0.24542937,0.07536957,0.021861719,0.17422058,0.05154639,0.106429555,0.061510105,0.10964553,0.102483936,0.25302187,0.23534267,0.2809719,0.09530373,0.09713324,0.10956394,0.15723221,0.07695315,0.12597352,0.06941376,0.27774012,Henry Cejudo
630,0.0,0.0,0.0,0.0,0.48825437,0.037146457,0.03767115,0.0,0.0,0.030669838,0.4847058,0.0,0.0,0.0,0.0,0.0,0.017921522,0.0,0.0,0.0,0.41477802,0.0,0.0,0.0,0.0,0.0,0.0,0.15110904,0.0,0.0,0.0,0.0,Adam Cella
632,0.26850367,0.1395613,0.057302468,0.39131838,0.15782611,0.2727853,0.16883188,0.11791126,0.09423761,0.36471823,0.18763062,0.0,0.2402583,0.08983809,0.073614724,0.2894841,0.17814593,0.11634684,0.05489124,0.109185934,0.07581558,0.09849319,0.11580086,0.16204956,0.08644269,0.09791795,0.19415109,0.15413408,0.05423972,0.03333842,0.027128855,0.24324732,Katlyn Cerminara
633,0.074086234,0.28492725,0.0,0.0,0.07103424,0.24439745,0.0,0.0,0.0,0.6293695,0.65542495,0.0,0.0,0.0,0.0,0.29725614,0.0,0.0,0.0,0.0,0.34018847,0.0,0.0,0.0,0.0,0.014660982,0.0581862,0.39238122,0.0,0.0,0.0,0.0,Rafael Cerqueira
634,0.29678267,0.057493236,0.017759565,0.38624373,0.09650606,0.3562824,0.13211548,0.33683586,0.14628418,0.2645874,0.19334865,0.0,0.28769863,0.17254291,0.047614377,0.34902918,0.05571214,0.13742912,0.08478336,0.1434083,0.1565252,0.35309106,0.37272075,0.44364837,0.15652667,0.07197709,0.16961278,0.14121562,0.1333206,0.1597237,0.049116097,0.3410017,Donald Cerrone
636,0.11633128,0.1875907,0.058309585,0.36108616,0.13337737,0.4765745,0.014651055,0.3512833,0.0,0.39020738,0.44322824,0.0,0.33531228,0.33264506,0.012405068,0.4436858,0.07935974,0.21546619,0.44520164,0.16054608,0.3389058,0.30224833,0.40268946,0.37351787,0.30876556,0.0635343,0.2143969,0.3071874,0.36059305,0.0,0.0,0.11660943,Luan Chagas
637,0.0,0.2443269,0.0,0.066633254,0.0,0.29287902,0.0,0.08917806,0.0,0.5160535,0.23634864,0.0,0.06399939,0.0045102444,0.0,1.2027863,0.0,0.0,0.0,0.021216413,0.0,0.0,0.0271315,0.116816886,0.0,0.011226877,0.037012,0.38736978,0.0,0.11613678,0.0,0.0,Edgar Chairez
638,0.15118025,0.0,0.0,0.21694294,0.0,0.12378442,0.059297167,0.121039,0.13331763,0.0,0.0,0.0,0.0,0.20447485,0.0,0.6897132,0.0,0.0,0.0,0.0,0.0,0.12966241,0.1704244,0.34697294,0.0,0.0,0.0,0.0,0.0,0.24825354,0.0,0.2013081,Ansar Chalangov
639,0.016610162,0.12674764,0.0,0.12025068,0.091815926,0.23111384,0.008905271,0.08415653,0.1100484,0.5405431,0.40252066,0.0,0.10770855,0.12670995,0.002749011,0.534121,0.029757693,0.08557264,0.060070645,0.08429108,0.14557981,0.09823732,0.068338916,0.10023054,0.07705312,0.04732576,0.17533755,0.22312506,0.07251011,0.03545532,0.0051101805,0.13016874,Alex Chambers
640,0.08039316,0.12024913,0.026512243,0.16544683,0.07368484,0.45415,0.018720493,0.030532787,0.032598253,0.22709005,0.30781126,0.0,0.13545986,0.016260715,0.007228285,0.28602692,0.039941918,0.028480217,0.0,0.04458228,0.102891535,0.026393749,0.0,0.1612853,0.028029025,0.04556805,0.33702937,0.29141268,0.00030111553,0.060686428,0.053470712,0.06049322,Michael Chandler
641,0.33025455,0.14985578,0.0,0.06137728,0.09748806,0.37046066,0.26039037,0.060424503,0.065096244,0.48450357,0.37163782,0.0,0.05102145,0.09770587,0.0081491545,0.18275523,0.086896285,0.030394422,0.0,0.029691106,0.15417352,0.09905192,0.017306127,0.031298175,0.10529277,0.0707338,0.04452894,0.2574052,0.0,0.0,0.10184276,0.047062196,Chelsea Chandler
645,0.0,0.1167883,0.021974407,0.1359185,0.0,0.45517266,0.0,0.06410136,0.033363406,0.121687196,0.18036295,0.0,0.19194336,0.008261458,0.0,0.29996362,0.0,0.0,0.0,0.0567753,0.013528963,0.0,0.019686572,0.17545764,0.0,0.0,0.029648712,0.13923125,0.0,0.19904165,0.071761556,0.030523008,Morgan Charriere
646,0.011027262,0.0031115573,0.0,0.4013752,0.20480525,0.10022303,0.0,0.39617744,0.4402775,0.09955319,0.16258301,0.0,0.3911725,0.2693884,0.1840604,0.07289443,0.14584269,0.01661683,0.20875716,0.3061255,0.45871785,0.4738513,0.36875132,0.4898146,0.07239733,0.17066993,0.0,0.10044366,0.19524093,0.0,0.022101313,0.36249575,Ernest Chavez
648,0.23266137,0.1700257,0.01429791,0.05371302,0.25864318,0.104496025,0.0804336,0.0,0.1303436,0.4078187,0.41729307,0.0,0.0,0.022778811,0.04766262,0.12348056,0.23925309,0.24119824,0.0,0.020857044,0.2604449,0.12091809,0.015769342,0.0,0.24058358,0.11172196,0.103051506,0.28312555,0.0,0.0,0.0,0.0058255433,Danny Chavez
650,0.0,0.0,0.0,0.0,0.14573325,0.21828388,0.0,0.0,0.0,0.13284943,0.19219857,0.0,0.0,0.0,0.0,0.021218073,0.0,0.0,0.0,0.0,0.35214567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albert Cheng
651,0.0020341948,0.0,0.0,0.0,0.1127584,0.21841694,0.0,0.0,0.019225424,0.09302127,0.20428316,0.0,0.0,0.0,0.0,0.04895261,0.0,0.0,0.0,0.0,0.2283596,0.0,0.0,0.0,0.0,0.018453078,0.0,0.07946411,0.0,0.03180653,0.0,0.0,Fabio Cherant
654,0.16200203,0.13118972,0.0,0.06975213,0.086481616,0.21039338,0.073583916,0.12033269,0.09490302,0.29698431,0.37944287,0.0,0.22756435,0.10032475,0.022046061,0.36486292,0.08950242,0.05349845,0.09263292,0.18198083,0.23090434,0.19403905,0.11564153,0.22456655,0.08441008,0.04134699,0.18722545,0.25727096,0.1064563,0.07709128,0.012724468,0.13615723,Macy Chiasson
655,0.12166283,0.070971824,0.0,0.30167824,0.15800723,0.10925803,0.13106216,0.15949623,0.2208632,0.13917002,0.19309609,0.0,0.17839561,0.09742981,0.1298305,0.24311273,0.112212494,0.09039166,0.08794475,0.14083472,0.1874856,0.377446,0.24944231,0.31414616,0.12063575,0.08537336,0.056214858,0.1738433,0.08474553,0.11978845,0.013440882,0.16102281,Michael Chiesa
656,0.14290589,0.058532853,0.015426423,0.22608808,0.024050819,0.5010593,0.083120435,0.06279561,0.037774153,0.41191757,0.1682715,0.0,0.17421392,0.09776128,0.0,0.47798756,0.016588828,0.015275027,0.0,0.039279167,0.08881512,0.013355946,0.013946218,0.135899,0.009319733,0.033069167,0.18639517,0.132047,0.00080135156,0.15906805,0.0061345743,0.14665407,Giga Chikadze
657,0.18844235,0.12656698,0.0,0.17578228,0.09191997,0.25207072,0.08946248,0.05483143,0.0,0.2553297,0.25553498,0.0,0.10025728,0.044971347,0.0,0.2686257,0.021514174,0.0,0.0,0.005937813,0.15920338,0.03317666,0.060485076,0.15649766,0.0031402344,0.027625866,0.07915437,0.1860052,0.0,0.1295384,0.012007728,0.12128108,Khamzat Chimaev
658,0.0,0.32931986,0.0,0.33335638,0.17597057,0.0,0.0,0.08374863,0.4346177,0.41925728,0.33175683,0.0,0.21617746,0.09037332,0.3711607,0.0,0.4180457,0.30090377,0.09012707,0.0,0.0,0.5757638,0.29232576,0.16477554,0.31306177,0.0,0.21012773,0.0048000067,0.0,0.0,0.0,0.2879924,Sako Chivitchian
661,0.16134298,0.018475717,0.08847905,0.14473756,0.08342695,0.53131104,0.140389,0.06783855,0.016532082,0.16732408,0.19721508,0.0,0.049426652,0.031145228,0.0,0.34304133,0.0026428169,0.07297299,0.007057787,0.04093903,0.051311977,0.069089904,0.09162475,0.19744655,0.051156774,0.025341893,0.15125746,0.08926993,0.01856518,0.16268623,0.10834093,0.10360038,Dooho Choi
662,0.11036442,0.18999726,0.12707558,0.15761459,0.11740438,0.2910294,0.018334338,0.077307224,0.108159505,0.40181917,0.39216116,0.0,0.19821402,0.11080973,0.07786549,0.21415296,0.26676494,0.19574007,0.0052012675,0.07041909,0.04903014,0.07230581,0.046442416,0.16141863,0.11009991,0.06796309,0.13575356,0.31017277,0.027061462,0.002340734,0.019520482,0.09799137,SeungWoo Choi
663,0.0,0.0,0.0,0.24909626,0.0,0.11612106,0.0,0.55035174,0.0,0.5273805,0.3659239,0.0,0.4403613,0.2505818,0.0,1.6436728,0.0,0.0,0.1733709,0.3291187,0.42789757,0.0,0.27393138,0.42651397,0.0,0.0,0.0,0.9466333,0.4426174,0.0,0.0,0.0,SeungGuk Choi
665,0.011524322,0.3309199,0.0,0.4557518,0.79511195,0.0,0.17317186,0.0,0.43791464,0.5673802,0.79596394,0.0,0.0,0.0,0.70382994,0.0,0.6840736,0.58783203,0.0,0.0,0.0,0.87918764,0.12339631,0.0,0.536676,0.0,0.18780255,0.37565884,0.0,0.0,0.0,0.0,John Cholish
666,0.118772216,0.21894917,0.0,0.7222289,0.25344276,0.13157703,0.03872557,0.5843128,0.90511227,0.54411364,0.36187252,0.0,0.54159224,0.53313684,0.43550843,0.080880314,0.39735028,0.398368,0.39190885,0.20236948,0.17150491,1.1737508,0.4103655,0.70454407,0.48722762,0.3217559,0.3664809,0.2780119,0.14773355,0.0,0.0,0.7207122,Ryo Chonan
667,0.38868988,0.55960125,0.0,0.8029267,0.8288389,0.024625316,0.070319295,0.118723616,0.18097898,0.6962764,0.8218317,0.0,0.042820346,0.0,0.50494725,0.0,0.6871726,0.84841543,0.0,0.0,0.0,1.1022103,0.7315493,0.45586535,0.87534684,0.0,0.07026839,0.9076801,0.0,0.0,0.0,0.29155105,Will Chope
668,0.16672148,0.14543256,0.0,0.1269688,0.06542605,0.19133297,0.1431397,0.10753331,0.0663098,0.22858225,0.34636295,0.0,0.06473932,0.0,0.021067206,0.539667,0.07189005,0.2798748,0.0,0.060546264,0.0,0.12720174,0.18557103,0.16371633,0.21638544,0.016023226,0.08958334,0.24035656,0.0,0.22938472,0.0,0.087356344,Joachim Christensen
670,0.0,0.17101865,0.0,0.69746625,0.15053093,0.03711588,0.0,0.88619214,0.624068,0.3655309,0.48090282,0.0,0.58135223,0.4632539,0.5374882,0.56236005,0.38092718,0.251836,0.657166,0.24989827,0.55941373,0.90324914,0.8300419,0.8032292,0.5470868,0.35448754,0.111031756,0.15542437,0.28795886,0.0,0.0,0.6046252,Dan Christison
671,0.0,0.14454272,0.0,0.10241336,0.35901338,0.16950104,0.044706807,0.14327325,0.07769084,0.47086394,0.6600306,0.0,0.0791132,0.11462821,0.23216626,0.45680863,0.19328202,0.37247756,0.012538873,0.06285602,0.12407128,0.34718508,0.09531464,0.16180824,0.3699651,0.0,0.09594192,0.41305646,0.09211143,0.0,0.049288787,0.04802323,Anthony Christodoulou
675,0.0103688575,0.17598349,0.0,0.13760921,0.27670914,0.0,0.37606966,0.0,0.16341957,0.24167779,0.24531998,0.0,0.0,0.0,0.02988474,0.20196994,0.119470984,0.08146787,0.0,0.0,0.0,0.13985097,0.0,0.0,0.15428697,0.0,0.0012926236,0.18659031,0.0,0.0,0.0,0.0,Mike Ciesnolevicz
676,0.09734158,0.12423454,0.04936967,0.29852483,0.21107042,0.27315694,0.08275286,0.14478241,0.11595659,0.23675261,0.2231401,0.0,0.26767954,0.118854746,0.06739731,0.2315379,0.13408753,0.06200099,0.081851065,0.09472545,0.26846665,0.17322633,0.16896255,0.22911875,0.07184564,0.028001642,0.09736,0.15140326,0.14706941,0.0,0.092465594,0.17956233,Hannah Cifers
679,0.13569559,0.029033493,0.0,0.19491448,0.04914457,0.36464083,0.050699275,0.13959312,0.11912632,0.13449897,0.10210002,0.0,0.09121346,0.111630425,0.0,0.3655006,0.0262854,0.027827432,0.0,0.023919484,0.10193538,0.15953922,0.110506445,0.20741752,0.027143914,0.023815623,0.07292354,0.055018142,0.0074799582,0.16913137,0.072774105,0.1464227,Misha Cirkunov
681,0.05147254,1.0639478,0.0,0.7773448,0.85653293,0.0,0.0,0.5277537,0.73977363,1.0787718,0.9933203,0.0,0.24967842,0.33960077,1.0107567,0.0,0.9913455,0.6077702,0.55311763,0.0,0.072006375,0.86971235,0.67714256,0.8595669,0.8073442,0.0,0.30964395,0.7531028,0.0,0.0,0.0,0.45218843,Laverne Clark
682,0.009437315,0.0,0.0,0.29149923,0.0,0.026505165,0.0,0.51114154,0.07535037,0.06393044,0.0,0.0,0.4128772,0.48622394,0.0,1.0275192,0.0,0.0,0.25334153,0.04493487,0.0,0.58741003,0.43917897,0.8681973,0.030910015,0.0,0.0,0.0,0.2206516,0.0,0.0,0.54366577,Logan Clark
685,0.0707238,0.076556765,0.0,0.30238926,0.13904083,0.18276834,0.082776,0.21800524,0.3721466,0.29069456,0.26093024,0.0,0.2233349,0.20544328,0.090423524,0.16026016,0.23188317,0.29517785,0.0783352,0.17891479,0.23301107,0.43586317,0.2422529,0.28434423,0.25538495,0.08994204,0.06778299,0.29557964,0.12885697,0.106084146,0.09473204,0.2309804,Heather Clark
686,0.092216365,0.073232174,0.0042144987,0.19448495,0.093945675,0.23490223,0.01662954,0.09944608,0.11766796,0.24099909,0.32189104,0.0,0.21457517,0.060427394,0.019689081,0.3549172,0.07885925,0.07282194,0.07751783,0.14292936,0.20623706,0.15417522,0.09720455,0.17267413,0.09327062,0.072057284,0.15277563,0.20463406,0.06641113,0.04291613,0.037908837,0.15519013,Devin Clark
687,0.2027865,0.072150454,0.0017230618,0.39073873,0.0,0.34964946,0.037051693,0.19195028,0.08641364,0.15483846,0.074590035,0.0,0.19607925,0.13009542,0.0,0.55894166,0.0,0.0,0.008464938,0.127086,0.011365646,0.10362524,0.17919439,0.25624767,0.0,0.04660035,0.124780774,0.10894793,0.054685842,0.17679435,0.04247501,0.19731973,Jessica-Rose Clark
690,0.22107616,0.32354835,0.031237837,0.38033143,0.17011997,0.25303665,0.0,0.2839172,0.2348375,0.715944,0.62748677,0.0,0.1648674,0.2651045,0.116050646,0.46088928,0.2616274,0.4872172,0.17499529,0.097807534,0.15777299,0.42466542,0.28215948,0.5162971,0.49180946,0.09732391,0.39588457,0.501521,0.027865062,0.016229738,0.0056614242,0.41159847,Mitch Clarke
691,0.19227186,0.27720505,0.0,0.8274357,0.4512239,0.010613828,0.22606793,0.49517265,0.82992494,0.49191085,0.48927242,0.0,0.32659128,0.25342524,0.6459546,0.13876219,0.4939359,0.29371974,0.24408431,0.12436515,0.13503529,1.067209,0.5467123,0.67285514,0.33485356,0.122888066,0.1887537,0.233619,0.091406554,0.07475652,0.0064848303,0.5055398,Rich Clementi
692,0.46118957,0.17354722,0.04680422,0.5346154,0.12017739,0.0049458053,0.19590454,0.33923048,0.35222918,0.39476502,0.2772306,0.0,0.19074422,0.18551789,0.16285239,0.14020163,0.037596345,0.27078074,0.042294495,0.07001002,0.028045624,0.6018474,0.40455028,0.45664722,0.37372306,0.18080416,0.17828146,0.25490722,0.0,0.17512067,0.040081114,0.4714762,Chris Clements
695,0.0,0.5111984,0.0,0.3182811,0.38837907,0.0,0.0,0.043527834,0.26092514,0.8731495,0.87879205,0.0,0.13127632,0.0,0.6820999,0.19850323,0.8631526,0.64488614,0.07584895,0.0,0.0,0.29759565,0.10130374,0.07105222,0.6557946,0.0,0.39980543,0.64719486,0.0,0.029631106,0.0,0.22168809,Josh Clopton
696,0.34173918,1.059876,0.0,1.4148818,1.3708161,0.0,0.13315424,0.15219112,1.0563476,1.0819515,0.9858299,0.0,0.187255,0.0,1.9997663,0.0,1.705614,0.6461809,0.0,0.0,0.0,1.567005,1.0126752,0.9305811,1.2003448,0.0,0.18949252,0.8129736,0.0,0.0,0.0,0.2813614,Brian Cobb
702,0.09674989,0.44098467,0.0,0.342699,0.31140107,0.0,0.015518814,0.15262322,0.6823287,0.54797316,0.5726812,0.0,0.09922686,0.18615328,0.7039915,0.0,0.62146413,0.40411466,0.18717782,0.0,0.0,1.0543859,0.23622957,0.50201523,0.44730508,0.0,0.61206764,0.35871047,0.0,0.0,0.0,0.4462207,John Cofer
704,0.10999107,0.20541985,0.02406936,0.14737777,0.004333244,0.21090667,0.0,0.08560363,0.1293613,0.34833553,0.20265193,0.07473228,0.084318615,0.10235826,0.0,0.56768686,0.0,0.033233866,0.020579064,0.11604779,0.07578536,0.19777717,0.038258627,0.13894674,0.046329726,0.1298412,0.15884149,0.21869665,0.041150432,0.02717808,0.037788514,0.13051157,Felipe Colares
710,0.3705416,0.4887986,0.0,1.0238796,0.71301824,0.0,0.0,0.68081385,0.7980399,0.7222082,0.4960158,0.0,0.6057585,0.45602953,1.0578027,0.0,0.91315216,0.678014,0.40699282,0.106947936,0.13150758,1.1461159,0.72334284,0.9983944,0.8754182,0.3121448,0.4549489,0.4587572,0.09136179,0.0,0.0,0.8456363,Mark Coleman
712,0.18043494,0.1776127,0.0,0.33494616,0.25862718,0.28183627,0.10975199,0.12569828,0.3608813,0.7002444,0.58441734,0.0,0.12144549,0.104503736,0.18631478,0.2383202,0.41573286,0.42967218,0.0,0.027989365,0.041802317,0.63610137,0.25317097,0.19900432,0.39682293,0.06127076,0.35103726,0.5894487,0.062347725,0.009041393,0.01906845,0.41668376,Clay Collard
714,0.24807303,0.100068726,0.11122261,0.35727572,0.06395438,0.2696321,0.046608217,0.06876267,0.09194603,0.34897235,0.19052699,0.0,0.1832848,0.018850828,0.043560036,0.23631899,0.061565187,0.1333843,0.013622935,0.015934674,0.047548357,0.20905648,0.15515296,0.25266007,0.15334216,0.014321087,0.14723003,0.16494909,0.0,0.12360556,0.065077774,0.16718851,Jake Collier
715,0.0,0.2850764,0.0,0.0,0.66913617,0.0,0.4166819,0.0,0.0,0.48418778,0.8299299,0.0,0.0,0.0,0.26473153,0.0,0.80480784,0.42584857,0.0,0.0,0.14288732,0.0,0.0,0.0,0.22851644,0.0,0.3206275,0.37322432,0.0,0.0,0.0,0.0,Christian Colombo
717,0.04324041,0.47848132,0.0,0.0,0.77571815,0.0,0.0,0.0,0.0,0.5036175,0.81392217,0.0,0.0,0.0,0.24184164,0.0,0.5858607,0.3189766,0.0,0.0,0.044870246,0.0,0.0,0.0,0.33283287,0.0,0.19292247,0.7077034,0.0,0.0,0.0,0.0,Wes Combs
719,0.292452,0.28070325,0.050757,0.5662437,0.25781664,0.1644249,0.047334187,0.46844667,0.34250748,0.5656985,0.46178126,0.0,0.4337451,0.44728398,0.2476668,0.35665688,0.31668177,0.24988355,0.22967358,0.16621545,0.2503328,0.46959028,0.47906494,0.6424826,0.3115866,0.24953806,0.25161263,0.43995786,0.10779071,0.02736364,0.093866475,0.76654875,Carlos Condit
721,0.40711662,0.40144932,0.23756225,0.11217469,0.45678154,0.0038164605,0.0,0.123111464,0.17707439,0.68473464,0.5422199,0.0,0.18797667,0.12735094,0.2004434,0.025096895,0.748774,0.44598785,0.015778482,0.1744914,0.16423431,0.23798883,0.13537659,0.20382036,0.29103166,0.25288486,0.39531294,0.58832926,0.15296619,0.0,0.015232763,0.20089382,Tristan Connelly
725,0.053888984,0.1557294,0.0,0.8963643,0.1180878,0.0,0.106147975,0.37971652,0.94907266,0.14324552,0.0,0.0,0.23183748,0.022355314,0.83770066,0.0,0.28482372,0.0,0.17671874,0.0,0.0,0.96280605,0.7254815,0.74914104,0.4044076,0.0,0.0,0.0,0.0,0.0,0.0,0.4300621,Bob Cook
733,0.14542931,0.0046561137,0.01915093,0.24077094,0.02845089,0.29329014,0.19861118,0.074489914,0.05508769,0.12723853,0.16585715,0.007902883,0.10856881,0.041575667,0.0,0.6828435,0.0,0.0,0.1430914,0.09207838,0.18021522,0.14123625,0.22761595,0.19031143,0.0,0.08342304,0.0069452315,0.13785721,0.032570537,0.13578276,0.0,0.18540823,Amanda Cooper
734,0.44317988,1.0277487,0.0,1.2486653,0.92544085,0.0,0.0,0.17232901,0.5866872,0.82183826,0.85727555,0.0,0.05635413,0.0,1.3222328,0.0,0.9794866,0.7621744,0.0,0.0,0.0,1.1793166,0.9277835,0.59163857,1.1049078,0.0,0.41399258,0.71292496,0.0,0.0,0.0,0.27050564,Kit Cope
735,0.11375764,0.1563265,0.0,0.4807477,0.41713873,0.036543652,0.09681808,0.25456598,0.42717823,0.117076635,0.25334302,0.0,0.10138759,0.09511629,0.44598937,0.14150225,0.31520167,0.13961394,0.031559955,0.050465796,0.0,0.8136961,0.4717339,0.27823326,0.2102765,0.0,0.013209335,0.15903075,0.0,0.014900056,0.005549319,0.06104684,Chris Cope
736,0.0,0.0,0.0,0.028707972,0.1734269,0.08002569,0.4571165,0.0,0.50405777,0.26002818,0.3747837,0.0,0.0,0.0,0.18116367,0.0,0.1654608,0.29440773,0.0,0.0,0.0,0.5635553,0.0,0.0,0.09935602,0.0,0.15286954,0.0,0.0,0.0,0.0,0.0,Josh Copeland
738,0.13644047,0.06078,0.0068482594,0.38236332,0.19510804,0.19420944,0.014752929,0.2484355,0.24855734,0.09206104,0.106591165,0.0,0.2568805,0.15323205,0.1193701,0.10160098,0.09048482,0.08170315,0.1407833,0.19206674,0.18420708,0.46052027,0.3504465,0.3872691,0.17939515,0.16182776,0.03725089,0.090411626,0.113203324,0.02807807,0.08728379,0.26834074,Akira Corassani
